title.Tournament,title.DateTime UTC,title.Team1,title.Team2,title.Winner,title.DateTime UTC__precision
BIG League Season 4,2021-02-01 00:52:00,Supernova,Harrisburg University,2,0
BIG League Season 4,2021-02-01 00:54:00,Illinois State University,Wichita Wolves,1,0
BIG League Season 4,2021-02-01 00:54:00,No Org (2021 North American Team),Revival (North American Team),2,0
BIG League Season 4,2021-02-01 00:55:00,Maryville University,Bay State College,1,0
BIG League Season 4,2021-02-01 01:02:00,Winthrop University,Mirage Sport Électronique,1,0
BIG League Season 4,2021-02-01 01:40:00,100 Thieves Next,ReDefy Esports,1,0
BIG League Season 4,2021-02-01 01:43:00,Cloud9 Amateur,Evil Geniuses Prodigies,2,0
BIG League Season 4,2021-02-01 01:43:00,Team Clarity,ANEW Esports,2,0
BIG League Season 4,2021-02-01 01:45:00,No Org (2021 North American Team),Revival (North American Team),2,0
BIG League Season 4,2021-02-01 01:45:00,Winthrop University,Mirage Sport Électronique,1,0
BIG League Season 4,2021-02-01 01:52:00,Redemption Arc,Dawn Esports,1,0
BIG League Season 4,2021-02-01 01:55:00,Bay State College,Maryville University,2,0
BIG League Season 4,2021-02-01 01:59:00,SolaFide Esports,Wildcard Gaming,1,0
BIG League Season 4,2021-02-01 01:59:00,Supernova,Harrisburg University,2,0
BIG League Season 4,2021-02-01 02:04:00,Maryville University B,ANEW Blaze,2,0
BIG League Season 4,2021-02-01 02:32:00,Evil Geniuses Prodigies,Cloud9 Amateur,1,0
EBL Season 8,2021-02-01 17:29:00,Split Raiders,CR4ZY,1,0
EBL Season 8,2021-02-01 18:35:00,Nexus Gaming (Romanian Team),Crvena zvezda Esports,1,0
EBL Season 8,2021-02-01 19:36:00,ASUS ROG ELITE,x25 Esports,2,0
EBL Season 8,2021-02-01 20:36:00,Z10 ESHARK,SAIM SE SuppUp,1,0
GL 2021 Opening,2021-02-01 23:50:00,Godlike Goats,Once Caldas Esports,1,0
GLL 2021 Spring,2021-02-01 15:55:00,Zerolag Esports,Gamespace Mediterranean College Esports,1,0
GLL 2021 Spring,2021-02-01 16:46:00,Team Refuse,Team Phantasma,1,0
GLL 2021 Spring,2021-02-01 17:57:00,CowBoySquad Imperials Esports,Hive Athens EC,2,0
GLL 2021 Spring,2021-02-01 18:50:00,WLGaming Esports,Anorthosis Famagusta Esports,1,0
LCK CL 2021 Spring,2021-02-01 07:39:00,DWG KIA Challengers,Liiv SANDBOX Challengers,1,0
LCK CL 2021 Spring,2021-02-01 08:46:00,Fredit BRION Challengers,Hanwha Life Esports Challengers,2,0
LCK CL 2021 Spring,2021-02-01 09:47:00,KT Rolster Challengers,Gen.G Challengers,2,0
LCK CL 2021 Spring,2021-02-01 10:54:00,DRX Challengers,T1 Challengers,2,0
LCK CL 2021 Spring,2021-02-01 12:03:00,Afreeca Freecs Challengers,Nongshim RedForce Challengers,2,0
LCS 2021 Lock In,2021-02-01 00:12:00,Team Liquid,Cloud9,1,0
LDL 2021 Spring,2021-02-01 06:08:00,All Combo,MAX (Chinese Team),2,0
LDL 2021 Spring,2021-02-01 07:06:00,All Combo,MAX (Chinese Team),1,0
LDL 2021 Spring,2021-02-01 07:58:00,MAX (Chinese Team),All Combo,2,0
LDL 2021 Spring,2021-02-01 08:06:00,eStar Young,EDward Gaming Youth Team,2,0
LDL 2021 Spring,2021-02-01 09:03:00,EDward Gaming Youth Team,eStar Young,1,0
LDL 2021 Spring,2021-02-01 09:07:00,LNG Academy,Suning-S,2,0
LDL 2021 Spring,2021-02-01 09:49:00,LNG Academy,Suning-S,1,0
LDL 2021 Spring,2021-02-01 10:14:00,Oh My Dream,FunPlus Phoenix Blaze,2,0
LDL 2021 Spring,2021-02-01 10:45:00,LNG Academy,Suning-S,1,0
LDL 2021 Spring,2021-02-01 11:08:00,Oh My Dream,FunPlus Phoenix Blaze,2,0
LDL 2021 Spring,2021-02-01 12:02:00,LGD Gaming Young Team,Invictus Gaming Young,2,0
LDL 2021 Spring,2021-02-01 12:57:00,Invictus Gaming Young,LGD Gaming Young Team,1,0
LFL Division 2 2021 Spring,2021-02-01 17:27:00,FC Nantes Esports,Tony Parker Adequat Academy,1,0
LFL Division 2 2021 Spring,2021-02-01 18:38:00,Solary Academy,GameWard Academy,2,0
LFL Division 2 2021 Spring,2021-02-01 19:34:00,Team Oplon,Zephyr Esport,1,0
LFL Division 2 2021 Spring,2021-02-01 20:25:00,Team MCES Academy,GamersOrigin Academy,2,0
LFL Division 2 2021 Spring,2021-02-01 21:26:00,IZI Elyandra,Atletec,1,0
LLA 2021 Opening,2021-02-01 00:20:00,Estral Esports,XTEN Esports,2,0
LLA 2021 Opening,2021-02-01 01:26:00,Rainbow7,Furious Gaming,2,0
LPL 2021 Spring,2021-02-01 09:21:00,Suning,LGD Gaming,1,0
LPL 2021 Spring,2021-02-01 10:09:00,LGD Gaming,Suning,2,0
LPL 2021 Spring,2021-02-01 11:11:00,Royal Never Give Up,Bilibili Gaming,1,0
LPL 2021 Spring,2021-02-01 11:57:00,Royal Never Give Up,Bilibili Gaming,2,0
LPL 2021 Spring,2021-02-01 12:54:00,Bilibili Gaming,Royal Never Give Up,1,0
LPLOL 2021 Spring,2021-02-01 19:50:00,EGN Esports,GTZ Bulls,1,0
LPLOL 2021 Spring,2021-02-01 20:45:00,OFFSET Esports,White Dragons,2,0
LPLOL 2021 Spring,2021-02-01 21:50:00,EFIVE Esports,Boavista FC,2,0
LPLOL 2021 Spring,2021-02-01 23:05:00,For The Win Esports,Karma Clan Esports,1,0
LVP SL 2021 Spring,2021-02-01 16:32:00,BCN Squad,Movistar Riders,1,0
LVP SL 2021 Spring,2021-02-01 17:58:00,S2V Esports,Cream Real Betis.EU,2,0
LVP SL 2021 Spring,2021-02-01 19:08:00,Vodafone Giants.Spain,eMonkeyz,2,0
LVP SL 2021 Spring,2021-02-01 20:03:00,MAD Lions Madrid,UCAM Esports Club,2,0
LVP SL 2021 Spring,2021-02-01 21:01:00,G2 Arctic,Team Queso,1,0
PRM 1st Division 2021 Spring,2021-02-01 16:37:00,mYinsanity,Flayn eSports,1,0
PRM 1st Division 2021 Spring,2021-02-01 17:45:00,404 Multigaming e.V.,cowana Gaming,2,0
PRM 1st Division 2021 Spring,2021-02-01 18:53:00,RULE,Team Riverside,2,0
PRM 1st Division 2021 Spring,2021-02-01 20:02:00,Eintracht Frankfurt,MTW Gaming,1,0
PRM 1st Division 2021 Spring,2021-02-01 20:34:00,Black Lion,TT willhaben,2,0
TES Finland 2021 Spring,2021-02-01 15:32:00,ENHANCED,Epic Avalanche,2,0
TES Finland 2021 Spring,2021-02-01 15:32:00,Nordic Dogs,BlueWhites,1,0
TES Finland 2021 Spring,2021-02-01 17:57:00,Rajan Testaajat,Team PHZ,2,0
TES Finland 2021 Spring,2021-02-01 18:45:00,NYYRIKKI,Team DeftFox,1,0
TES Sweden 2021 Spring,2021-02-01 16:32:00,Galaxy Racer Esports EU Male,UniQ Esports Club,1,0
TES Sweden 2021 Spring,2021-02-01 17:32:00,FALKN,Lanomania,1,0
TES Sweden 2021 Spring,2021-02-01 18:40:00,Aqualix Esports,Hybrid Esports,1,0
TES Sweden 2021 Spring,2021-02-01 19:49:00,Lundqvist Lightside,AHK E-Sport,2,0
UKLC 2021 Spring,2021-02-01 17:32:00,London Esports,Enclave,1,0
UKLC 2021 Spring,2021-02-01 18:37:00,NVision Esports,Demise,2,0
UKLC 2021 Spring,2021-02-01 19:34:00,Barrage Academy,MnM Gaming Academy,2,0
UKLC 2021 Spring,2021-02-01 20:39:00,Resolve,Bulldog Esports,1,0
Ultraliga 2nd Division Season 2,2021-02-01 17:33:00,PRIDE ESCA Academy,Nordis Team,1,0
Ultraliga 2nd Division Season 2,2021-02-01 17:45:00,Dom Spokojnej Starości,NRAX Esports,1,0
Ultraliga 2nd Division Season 2,2021-02-01 18:01:00,7more7 Pompa Team Academy,piratesports,1,0
Ultraliga 2nd Division Season 2,2021-02-01 18:52:00,PRIDE ESCA Academy,piratesports,2,0
Ultraliga 2nd Division Season 2,2021-02-01 19:04:00,Dom Spokojnej Starości,Nordis Team,1,0
BIG League Season 4,2021-01-31 00:39:00,Winthrop University,Team Clarity,2,0
BIG League Season 4,2021-01-31 00:40:00,Supernova,Barrage.NA,1,0
BIG League Season 4,2021-01-31 00:45:00,100 Thieves Next,Maryville University,2,0
BIG League Season 4,2021-01-31 00:47:00,Cloud9 Amateur,Maryville University B,1,0
BIG League Season 4,2021-01-31 00:47:00,Illinois State University,ANEW Blaze,2,0
BIG League Season 4,2021-01-31 00:47:00,Wildcard Gaming,Bay State College,1,0
BIG League Season 4,2021-01-31 00:49:00,Mirage Sport Électronique,Dawn Esports,1,0
BIG League Season 4,2021-01-31 00:53:00,ANEW Esports,Redemption Arc,1,0
BIG League Season 4,2021-01-31 00:56:00,Revival (North American Team),Harrisburg University,1,0
BIG League Season 4,2021-01-31 00:59:00,No Org (2021 North American Team),ConViction,1,0
BIG League Season 4,2021-01-31 01:12:00,Evil Geniuses Prodigies,Wichita Wolves,1,0
BIG League Season 4,2021-01-31 01:20:00,SolaFide Esports,ReDefy Esports,1,0
BIG League Season 4,2021-01-31 01:31:00,ANEW Blaze,Illinois State University,1,0
BIG League Season 4,2021-01-31 01:44:00,Harrisburg University,Revival (North American Team),1,0
BIG League Season 4,2021-01-31 01:46:00,Dawn Esports,Mirage Sport Électronique,2,0
BIG League Season 4,2021-01-31 01:47:00,Wichita Wolves,Evil Geniuses Prodigies,2,0
BIG League Season 4,2021-01-31 01:49:00,100 Thieves Next,Maryville University,2,0
BIG League Season 4,2021-01-31 01:50:00,Barrage.NA,Supernova,1,0
BIG League Season 4,2021-01-31 01:52:00,Wildcard Gaming,Bay State College,2,0
BIG League Season 4,2021-01-31 01:53:00,ANEW Esports,Redemption Arc,1,0
BIG League Season 4,2021-01-31 01:57:00,Maryville University B,Cloud9 Amateur,2,0
BIG League Season 4,2021-01-31 01:58:00,Team Clarity,Winthrop University,2,0
BIG League Season 4,2021-01-31 02:02:00,ReDefy Esports,SolaFide Esports,2,0
BIG League Season 4,2021-01-31 02:05:00,No Org (2021 North American Team),ConViction,1,0
BIG League Season 4,2021-01-31 02:36:00,Harrisburg University,Revival (North American Team),2,0
BIG League Season 4,2021-01-31 02:49:00,Barrage.NA,Supernova,1,0
BIG League Season 4,2021-01-31 02:52:00,Wildcard Gaming,Bay State College,1,0
BIG League Season 4,2021-01-31 02:58:00,Team Clarity,Winthrop University,1,0
CBLOL 2021 Split 1,2021-01-31 15:32:00,Flamengo Esports,paiN Gaming,1,0
CBLOL 2021 Split 1,2021-01-31 16:41:00,RED Canids,Rensga Esports,1,0
CBLOL 2021 Split 1,2021-01-31 17:27:00,INTZ,FURIA Esports,1,0
CBLOL 2021 Split 1,2021-01-31 18:20:00,KaBuM! e-Sports,Vorax,1,0
CBLOL 2021 Split 1,2021-01-31 19:26:00,Cruzeiro eSports,LOUD,1,0
Hitpoint Masters 2021 Spring,2021-01-31 13:49:00,Vikingekrig Esports,Inaequalis,1,0
Hitpoint Masters 2021 Spring,2021-01-31 15:11:00,Dark Tigers,Inside Games,2,0
Hitpoint Masters 2021 Spring,2021-01-31 16:09:00,eSuba,BRUTE,1,0
Hitpoint Masters 2021 Spring,2021-01-31 17:05:00,ECLOT,SINNERS Esports,2,0
Hitpoint Masters 2021 Spring,2021-01-31 18:12:00,Dark Tigers,Vikingekrig Esports,2,0
Hitpoint Masters 2021 Spring,2021-01-31 19:03:00,BRUTE,SINNERS Esports,2,0
Hitpoint Masters 2021 Spring,2021-01-31 19:58:00,Inaequalis,eSuba,2,0
Hitpoint Masters 2021 Spring,2021-01-31 20:49:00,ECLOT,Inside Games,2,0
LCK 2021 Spring,2021-01-31 06:50:00,Afreeca Freecs,T1,1,0
LCK 2021 Spring,2021-01-31 08:42:00,T1,Afreeca Freecs,2,0
LCK 2021 Spring,2021-01-31 09:51:00,Nongshim RedForce,KT Rolster,1,0
LCK 2021 Spring,2021-01-31 11:27:00,KT Rolster,Nongshim RedForce,2,0
LCS 2021 Lock In,2021-01-31 20:29:00,Team Liquid,Cloud9,1,0
LCS 2021 Lock In,2021-01-31 21:29:00,Cloud9,Team Liquid,2,0
LCS 2021 Lock In,2021-01-31 22:24:00,Cloud9,Team Liquid,1,0
LCS 2021 Lock In,2021-01-31 23:16:00,Team Liquid,Cloud9,2,0
LDL 2021 Spring,2021-01-31 06:08:00,Sheng Jie Gaming,Top Esports Challenger,1,0
LDL 2021 Spring,2021-01-31 07:00:00,Top Esports Challenger,Sheng Jie Gaming,2,0
LDL 2021 Spring,2021-01-31 08:06:00,Team Pinnacle,Kaisa Gaming,1,0
LDL 2021 Spring,2021-01-31 08:06:00,WanZhen Esports Club,Rogue Warriors Shark,1,0
LDL 2021 Spring,2021-01-31 08:57:00,Team Pinnacle,Kaisa Gaming,1,0
LDL 2021 Spring,2021-01-31 09:04:00,Rogue Warriors Shark,WanZhen Esports Club,1,0
LDL 2021 Spring,2021-01-31 10:00:00,WanZhen Esports Club,Rogue Warriors Shark,2,0
LDL 2021 Spring,2021-01-31 10:07:00,Royal Club,Shu Dai Xiong Gaming,1,0
LDL 2021 Spring,2021-01-31 11:04:00,Bilibili Gaming Junior,Joy Dream,1,0
LDL 2021 Spring,2021-01-31 11:07:00,Shu Dai Xiong Gaming,Royal Club,1,0
LDL 2021 Spring,2021-01-31 11:54:00,Joy Dream,Bilibili Gaming Junior,2,0
LDL 2021 Spring,2021-01-31 11:55:00,Royal Club,Shu Dai Xiong Gaming,2,0
LJL 2021 Spring,2021-01-31 03:31:00,Sengoku Gaming,Crest Gaming Act,2,0
LJL 2021 Spring,2021-01-31 05:01:00,Fukuoka SoftBank HAWKS gaming,Sengoku Gaming,2,0
LJL 2021 Spring,2021-01-31 06:04:00,DetonatioN FocusMe,Crest Gaming Act,1,0
LJL 2021 Spring,2021-01-31 07:37:00,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,1,0
LJL 2021 Spring,2021-01-31 08:35:00,Burning Core,Rascal Jester,2,0
LJL 2021 Spring,2021-01-31 09:51:00,AXIZ,Rascal Jester,1,0
LJL 2021 Spring,2021-01-31 11:24:00,V3 Esports,AXIZ,1,0
LJL 2021 Spring,2021-01-31 12:43:00,Burning Core,V3 Esports,2,0
LLA 2021 Opening,2021-01-31 00:15:00,Estral Esports,Kaos Latin Gamers,1,0
LLA 2021 Opening,2021-01-31 01:08:00,Furious Gaming,Isurus,1,0
LLA 2021 Opening,2021-01-31 22:26:00,All Knights,Kaos Latin Gamers,1,0
LLA 2021 Opening,2021-01-31 23:07:00,Infinity Esports (Latin American Team),Isurus,1,0
LPL 2021 Spring,2021-01-31 09:18:00,Rare Atom,Rogue Warriors,1,0
LPL 2021 Spring,2021-01-31 10:01:00,Rogue Warriors,Rare Atom,2,0
LPL 2021 Spring,2021-01-31 11:00:00,JD Gaming,Top Esports,2,0
LPL 2021 Spring,2021-01-31 11:49:00,JD Gaming,Top Esports,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 10:49:00,Team Echo Zulu Tribe,Nerf Galeforce,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 10:58:00,Starlan Gaming Club,4Elements Scuttle Squad,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 11:00:00,Bastards Esports,Ion Squad Academy,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 11:03:00,PSV Esports Academy,Team Grove,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 11:49:00,Team Echo Zulu Tribe,Nerf Galeforce,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 11:53:00,4Elements Scuttle Squad,Starlan Gaming Club,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 11:55:00,Bastards Esports,Ion Squad Academy,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 12:04:00,Team Grove,PSV Esports Academy,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 12:51:00,Bastards Esports,Ion Squad Academy,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 12:51:00,Starlan Gaming Club,4Elements Scuttle Squad,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 12:53:00,PSV Esports Academy,Team Grove,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 13:44:00,PSV Esports Academy,Nerf Galeforce,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 14:25:00,4Elements Scuttle Squad,Ion Squad Academy,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 14:42:00,Nerf Galeforce,PSV Esports Academy,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 15:07:00,4Elements Scuttle Squad,Ion Squad Academy,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 16:11:00,4Elements Scuttle Squad,Nerf Galeforce,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 16:53:00,PSV Esports Academy,Ion Squad Academy,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-31 17:26:00,4Elements Scuttle Squad,Nerf Galeforce,2,0
PRM 1st Division 2021 Spring,2021-01-31 16:48:00,Flayn eSports,Eintracht Frankfurt,1,0
PRM 1st Division 2021 Spring,2021-01-31 17:43:00,MTW Gaming,404 Multigaming e.V.,1,0
PRM 1st Division 2021 Spring,2021-01-31 18:39:00,RULE,Black Lion,1,0
PRM 1st Division 2021 Spring,2021-01-31 19:35:00,mYinsanity,TT willhaben,1,0
PRM 1st Division 2021 Spring,2021-01-31 20:36:00,Team Riverside,cowana Gaming,2,0
TCL 2021 Winter,2021-01-31 10:24:00,Beşiktaş Esports,Team AURORA,1,0
TCL 2021 Winter,2021-01-31 11:28:00,1907 Fenerbahçe Esports,5 Ronin,1,0
TCL 2021 Winter,2021-01-31 12:22:00,Dark Passage,Istanbul Wildcats,2,0
TCL 2021 Winter,2021-01-31 13:20:00,Galakticos,Galatasaray Esports,2,0
TCL 2021 Winter,2021-01-31 14:16:00,SuperMassive Esports,NASR eSports Turkey,1,0
TES Denmark 2021 Spring,2021-01-31 16:24:00,Astralis Talent,Fløng Esports Elite,1,0
TES Denmark 2021 Spring,2021-01-31 17:54:00,Protecting Guardians,Astralis Talent,2,0
TES Denmark 2021 Spring,2021-01-31 18:53:00,Atlando Esports,Guarp Gaming,1,0
TES Denmark 2021 Spring,2021-01-31 19:38:00,ATR esports Denmark,Masonic,2,0
TES Denmark 2021 Spring,2021-01-31 20:42:00,Badabing eSport,Absolved,1,0
TES Norway 2021 Spring,2021-01-31 16:43:00,Wizard esports,Domino esport,2,0
TES Norway 2021 Spring,2021-01-31 17:14:00,Riddle Esports Academy,Vanir,1,0
TES Norway 2021 Spring,2021-01-31 17:42:00,KAOS e-sport,Rich Gang (Norwegian Team),1,0
TES Norway 2021 Spring,2021-01-31 17:44:00,Bifrost,Nordavind Academy,1,0
TES Norway 2021 Spring,2021-01-31 18:32:00,Domino esport,Riddle Esports Academy,1,0
TES Norway 2021 Spring,2021-01-31 18:45:00,Bifrost,Vanir,1,0
TES Norway 2021 Spring,2021-01-31 19:29:00,Nordavind Academy,KAOS e-sport,1,0
TES Norway 2021 Spring,2021-01-31 19:47:00,Rich Gang (Norwegian Team),Wizard esports,2,0
UKLC 2021 Spring,2021-01-31 17:25:00,Resolve,NVision Esports,1,0
UKLC 2021 Spring,2021-01-31 19:07:00,London Esports,MnM Gaming Academy,2,0
UKLC 2021 Spring,2021-01-31 20:33:00,Enclave,Bulldog Esports,1,0
UKLC 2021 Spring,2021-01-31 21:12:00,Barrage Academy,Demise,1,0
VCS 2021 Spring,2021-01-31 10:03:00,CERBERUS Esports (Vietnamese Team),Burst The Sky Esports,1,0
VCS 2021 Spring,2021-01-31 10:50:00,Burst The Sky Esports,CERBERUS Esports (Vietnamese Team),1,0
VCS 2021 Spring,2021-01-31 11:46:00,CERBERUS Esports (Vietnamese Team),Burst The Sky Esports,1,0
VCS 2021 Spring,2021-01-31 13:14:00,Team Flash.Vietnam,SBTC Esports,2,0
VCS 2021 Spring,2021-01-31 14:50:00,SBTC Esports,Team Flash.Vietnam,1,0
CBLOL 2021 Split 1,2021-01-30 15:40:00,paiN Gaming,Vorax,2,0
CBLOL 2021 Split 1,2021-01-30 16:46:00,FURIA Esports,KaBuM! e-Sports,2,0
CBLOL 2021 Split 1,2021-01-30 17:43:00,Flamengo Esports,RED Canids,1,0
CBLOL 2021 Split 1,2021-01-30 18:31:00,Rensga Esports,Cruzeiro eSports,1,0
CBLOL 2021 Split 1,2021-01-30 19:33:00,LOUD,INTZ,1,0
LCK 2021 Spring,2021-01-30 06:20:00,Fredit BRION,DRX,2,0
LCK 2021 Spring,2021-01-30 08:45:00,DRX,Fredit BRION,2,0
LCK 2021 Spring,2021-01-30 09:40:00,Fredit BRION,DRX,2,0
LCK 2021 Spring,2021-01-30 10:41:00,Liiv SANDBOX,Gen.G,2,0
LCK 2021 Spring,2021-01-30 12:15:00,Gen.G,Liiv SANDBOX,1,0
LCS 2021 Lock In,2021-01-30 00:32:00,Cloud9,100 Thieves,1,0
LCS 2021 Lock In,2021-01-30 01:36:00,100 Thieves,Cloud9,2,0
LCS 2021 Lock In,2021-01-30 02:31:00,100 Thieves,Cloud9,2,0
LCS 2021 Lock In,2021-01-30 21:28:00,Evil Geniuses.NA,Team Liquid,2,0
LCS 2021 Lock In,2021-01-30 22:16:00,Evil Geniuses.NA,Team Liquid,2,0
LCS 2021 Lock In,2021-01-30 23:41:00,Evil Geniuses.NA,Team Liquid,2,0
LDL 2021 Spring,2021-01-30 06:08:00,FunPlus Phoenix Blaze,ThunderTalk Gaming Young,2,0
LDL 2021 Spring,2021-01-30 07:15:00,FunPlus Phoenix Blaze,ThunderTalk Gaming Young,1,0
LDL 2021 Spring,2021-01-30 07:58:00,FunPlus Phoenix Blaze,ThunderTalk Gaming Young,2,0
LDL 2021 Spring,2021-01-30 08:08:00,Invictus Gaming Young,V5 87,1,0
LDL 2021 Spring,2021-01-30 08:57:00,V5 87,Invictus Gaming Young,1,0
LDL 2021 Spring,2021-01-30 09:17:00,EDward Gaming Youth Team,TWELVE,1,0
LDL 2021 Spring,2021-01-30 10:00:00,Invictus Gaming Young,V5 87,2,0
LDL 2021 Spring,2021-01-30 10:20:00,EDward Gaming Youth Team,TWELVE,1,0
LDL 2021 Spring,2021-01-30 11:13:00,Rare Atom Period,All Combo,2,0
LDL 2021 Spring,2021-01-30 11:26:00,LNG Academy,MAX (Chinese Team),1,0
LDL 2021 Spring,2021-01-30 12:12:00,Rare Atom Period,All Combo,2,0
LDL 2021 Spring,2021-01-30 12:14:00,MAX (Chinese Team),LNG Academy,2,0
LEC 2021 Spring,2021-01-30 15:21:00,Astralis,Excel Esports,2,0
LEC 2021 Spring,2021-01-30 16:02:00,SK Gaming,Misfits Gaming,1,0
LEC 2021 Spring,2021-01-30 17:00:00,Team Vitality,Rogue (European Team),2,0
LEC 2021 Spring,2021-01-30 18:06:00,FC Schalke 04 Esports,G2 Esports,1,0
LEC 2021 Spring,2021-01-30 19:05:00,MAD Lions,Fnatic,1,0
LHE 2021 Opening,2021-01-30 00:45:00,Newstar,Bencheados,1,0
LLA 2021 Opening,2021-01-30 22:21:00,Rainbow7,All Knights,1,0
LLA 2021 Opening,2021-01-30 23:10:00,Infinity Esports (Latin American Team),XTEN Esports,1,0
LMF 2021 Opening,2021-01-30 00:33:00,Stone Movistar,Naguara Team,1,0
LMF 2021 Opening,2021-01-30 01:23:00,River Plate Gaming,Ualá Pampas,1,0
LPL 2021 Spring,2021-01-30 09:18:00,ThunderTalk Gaming,Victory Five,1,0
LPL 2021 Spring,2021-01-30 10:14:00,Victory Five,ThunderTalk Gaming,2,0
LPL 2021 Spring,2021-01-30 11:12:00,Invictus Gaming,FunPlus Phoenix,2,0
LPL 2021 Spring,2021-01-30 11:55:00,FunPlus Phoenix,Invictus Gaming,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 14:15:00,PSV Esports Academy,Dutch Community Team,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:07:00,Bastards Esports,THE BLUE LAGOON,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:07:00,Dutch Community Team,PSV Esports Academy,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:07:00,Starlan Gaming Club,Crimson Koalas United,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:07:00,Team Echo Zulu Tribe,Sector One Fox,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:08:00,KV Mechelen Esports Academy,Team Grove,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:51:00,Starlan Gaming Club,Crimson Koalas United,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:53:00,Team Echo Zulu Tribe,Sector One Fox,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:53:00,THE BLUE LAGOON,Bastards Esports,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 15:55:00,PSV Esports Academy,Dutch Community Team,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 16:03:00,KV Mechelen Esports Academy,Team Grove,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 16:06:00,4Elements Scuttle Squad,Team THRLL Academy Twente,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 16:09:00,Team 7AM Academy,Nerf Galeforce,2,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 16:52:00,4Elements Scuttle Squad,Team THRLL Academy Twente,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 16:53:00,Bastards Esports,THE BLUE LAGOON,1,0
Open Tour Benelux 2021 Spring Qualifier 2,2021-01-30 17:05:00,Nerf Galeforce,Team 7AM Academy,1,0
TCL 2021 Winter,2021-01-30 10:16:00,Dark Passage,NASR eSports Turkey,2,0
TCL 2021 Winter,2021-01-30 11:23:00,Galakticos,5 Ronin,2,0
TCL 2021 Winter,2021-01-30 12:15:00,Istanbul Wildcats,Beşiktaş Esports,2,0
TCL 2021 Winter,2021-01-30 13:08:00,1907 Fenerbahçe Esports,Team AURORA,1,0
TCL 2021 Winter,2021-01-30 14:06:00,Galatasaray Esports,SuperMassive Esports,2,0
UPL 2021 Winter,2021-01-30 00:45:00,Supernova,Striking Vipers,1,0
UPL 2021 Winter,2021-01-30 00:46:00,Bethany Lutheran College,Revival (North American Team),2,0
UPL 2021 Winter,2021-01-30 00:46:00,Murk Esports,Illinois State University,2,0
UPL 2021 Winter,2021-01-30 00:49:00,Bay State College,Windstorm Gaming,2,0
UPL 2021 Winter,2021-01-30 00:52:00,Crystal Cave Gaming Emerald,Dawn Esports,2,0
UPL 2021 Winter,2021-01-30 00:58:00,Wildcard Gaming Developmental,Bethany Lutheran College B,1,0
UPL 2021 Winter,2021-01-30 01:21:00,Boise State University,ConViction,2,0
UPL 2021 Winter,2021-01-30 01:30:00,Illinois State University,Murk Esports,1,0
UPL 2021 Winter,2021-01-30 01:43:00,Striking Vipers,Supernova,2,0
UPL 2021 Winter,2021-01-30 01:49:00,Dawn Esports,Crystal Cave Gaming Emerald,1,0
UPL 2021 Winter,2021-01-30 01:51:00,Bethany Lutheran College B,Wildcard Gaming Developmental,2,0
UPL 2021 Winter,2021-01-30 01:51:00,Windstorm Gaming,Bay State College,2,0
UPL 2021 Winter,2021-01-30 02:15:00,ConViction,Boise State University,1,0
UPL 2021 Winter,2021-01-30 02:52:00,Bay State College,Windstorm Gaming,2,0
